sample_id,suggested_quality_decision,confidence_score,main_failure_reasons,needs_hnmu_review,needs_learning_resource_review,needs_sgv_verification,source_checklist_rows,checked_by,checked_at
HNMU-G8-R0083-STT12,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0084-STT13,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0085-STT14,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0086-STT1,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0087-STT2,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0088-STT3,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0089-STT4,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0090-STT5,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0091-STT6,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0092-STT7,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0093-STT8,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0094-STT9,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0095-STT10,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0096-STT11,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0097-STT12,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0098-STT13,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0099-STT14,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0100-STT1,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0101-STT2,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0102-STT3,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0103-STT4,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0104-STT5,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0105-STT6,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0106-STT7,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0107-STT8,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0108-STT9,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0109-STT10,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0110-STT11,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0111-STT12,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0112-STT13,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0113-STT14,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0114-STT1,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0115-STT2,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0116-STT3,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0117-STT4,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0118-STT5,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0119-STT6,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0120-STT7,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0121-STT8,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0122-STT9,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0123-STT10,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0124-STT11,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0125-STT12,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0126-STT13,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0127-STT14,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0128-STT1,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0129-STT2,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0130-STT3,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0131-STT4,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0132-STT5,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0133-STT6,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0134-STT7,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0135-STT8,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0136-STT9,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0137-STT10,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0138-STT11,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0139-STT12,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0140-STT13,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0141-STT14,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0142-STT1,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0143-STT2,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0144-STT3,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0145-STT4,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0146-STT5,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0147-STT6,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0148-STT7,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0149-STT8,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0150-STT9,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0151-STT10,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0152-STT11,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0153-STT12,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0154-STT13,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0155-STT14,needs_human_review,0.36,Không tìm thấy fragment học liệu phù hợp bằng truy xuất v0; các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0156-STT1,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0157-STT2,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0158-STT3,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0159-STT4,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0160-STT5,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
HNMU-G8-R0161-STT6,needs_human_review,0.47,Fragment học liệu chỉ ở trạng thái draft nên các tiêu chí SGK/SGV giữ ở mức uncertain.,True,True,True,RAW-CON-01;RAW-CON-02;RAW-CON-04;RAW-CON-06;RAW-CON-07,hnmu-dialogue-auditor(shard-01-grade8-9),2026-07-18T22:30:00+07:00
